,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
233,FB,2013-04-25,0.0128069389972,0.0128115845206,0.0129461051395,0.0128430393984,17150000,0.0128430393984,0.029998,26.9044,0.169,1578.930054,1592.640015,1578.930054,1585.160034,3908580000.0,1585.160034
234,FB,2013-04-26,0.0130673025441,0.0134036355026,0.0132448614119,0.0131918753267,33018000,0.0131918753267,0.710001,26.8832,0.596001,1585.160034,1585.780029,1577.560059,1582.23999,3198620000.0,1582.23999
235,FB,2013-04-29,0.0133424036503,0.0133017246859,0.0133743229613,0.0132557466039,29201100,0.0132557466039,0.13,26.8528,0.680001,1582.339966,1596.650024,1582.339966,1593.609985,2891200000.0,1593.609985
236,FB,2013-04-30,0.0133276655998,0.0135152510946,0.0134490115314,0.0136438874422,36245700,0.0136438874422,0.79,26.8418,1.385001,1593.579956,1597.569946,1586.5,1597.569946,3745070000.0,1597.569946
237,FB,2013-05-01,0.0136813675133,0.0135492212051,0.0135983891697,0.0134768394864,64567600,0.0134768394864,-0.34,26.8118,0.965001,1597.550049,1597.550049,1581.280029,1582.699951,3530320000.0,1582.699951
238,FB,2013-05-02,0.0137599678293,0.0140830372268,0.0139320008386,0.014233467971,104257000,0.014233467971,1.539999,26.822,2.177,1582.77002,1598.599976,1582.77002,1597.589966,3366950000.0,1597.589966
239,FB,2013-05-03,0.0142659578552,0.0141073015914,0.0140166484491,0.0139091984099,58506400,0.0139091984099,-0.66,26.8426,1.259,1597.599976,1618.459961,1597.599976,1614.420044,3603910000.0,1614.420044
240,FB,2013-05-06,0.0139171684614,0.0138112758577,0.0136830372782,0.0135456239388,43939400,0.0135456239388,-0.739999,26.8514,0.359001,1614.400024,1619.77002,1614.209961,1617.5,3062240000.0,1617.5
241,FB,2013-05-07,0.0135339914294,0.0135152510946,0.0133693431921,0.013211527536,41259100,0.013211527536,-0.680001,26.8438,0.412,1617.550049,1626.030029,1616.640015,1625.959961,3309580000.0,1625.959961
242,FB,2013-05-08,0.0132048526059,0.0132483425985,0.013269757768,0.0133245315476,34654900,0.0133245315476,0.230002,26.8384,0.282998,1625.949951,1632.780029,1622.699951,1632.689941,3554700000.0,1632.689941
243,FB,2013-05-09,0.0133031034923,0.0133696644216,0.0133693431921,0.0132852261462,33457200,0.0132852261462,-0.08,26.8418,0.452998,1632.689941,1635.01001,1623.089966,1626.670044,3457400000.0,1626.670044
244,FB,2013-05-10,0.0133325781195,0.0132483425985,0.0132299235983,0.0131083513488,30847100,0.0131083513488,-0.360001,26.8304,0.795999,1626.689941,1633.699951,1623.709961,1633.699951,3086470000.0,1633.699951
245,FB,2013-05-13,0.0130673025441,0.0132629017025,0.0132100070114,0.0131771358012,29068800,0.0131771358012,0.14,26.8112,0.639999,1632.099976,1636.0,1626.73999,1633.77002,2910600000.0,1633.77002
246,FB,2013-05-14,0.0132097651257,0.0132386378232,0.0133544053785,0.0132999651804,24930300,0.0132999651804,0.25,26.7982,0.319999,1633.75,1651.099976,1633.75,1650.339966,3457790000.0,1650.339966
247,FB,2013-05-15,0.0132245031762,0.0130979040231,0.0131452759878,0.0130690459475,30299800,0.0130690459475,-0.47,26.7798,0.706999,1649.130005,1661.48999,1646.680054,1658.780029,3657440000.0,1658.780029
248,FB,2013-05-16,0.0130083523071,0.0128843771291,0.0128963124274,0.0128381262233,35499100,0.0128381262233,-0.470001,26.7534,0.893,1658.069946,1660.51001,1648.599976,1650.469971,3513130000.0,1650.469971
249,FB,2013-05-17,0.012969052149,0.012908641979,0.0130456910616,0.0128970848166,29462700,0.0128970848166,0.120001,26.7068,0.566999,1652.449951,1667.469971,1652.449951,1667.469971,3440710000.0,1667.469971
250,FB,2013-05-20,0.0128609767145,0.0127096746744,0.01279174823,0.0126563392334,42402900,0.0126563392334,-0.49,26.6628,0.875999,1665.709961,1672.839966,1663.52002,1666.290039,3275080000.0,1666.290039
251,FB,2013-05-21,0.0127086890934,0.012656292587,0.01274195502,0.0126072074817,26261300,0.0126072074817,-0.1,26.6132,0.852999,1666.199951,1674.930054,1662.670044,1669.160034,3513560000.0,1669.160034
252,FB,2013-05-22,0.0126006131675,0.0125446765097,0.0124083438491,0.0123615487233,45314500,0.0123615487233,-0.5,26.5598,1.156999,1669.390015,1687.180054,1648.859985,1655.349976,4361020000.0,1655.349976
253,FB,2013-05-23,0.0121830484972,0.0123893850614,0.012333654781,0.0123124164803,37663100,0.0123124164803,-0.100001,26.5194,1.059,1651.619995,1655.5,1635.530029,1650.51001,3945510000.0,1650.51001
254,FB,2013-05-24,0.012266561333,0.0121176232071,0.0119900850677,0.0119439283426,58727900,0.0119439283426,-0.75,26.4648,1.572,1646.670044,1649.780029,1636.880005,1649.599976,2758080000.0,1649.599976
255,FB,2013-05-28,0.0120553239662,0.0119089506419,0.0119104167283,0.0118407521554,50079700,0.0118407521554,-0.209999,26.4138,1.509999,1652.630005,1674.209961,1652.630005,1660.060059,3457400000.0,1660.060059
256,FB,2013-05-29,0.0116868849846,0.0115546899478,0.0115817848286,0.0114575244923,64237800,0.0114575244923,-0.78,26.3504,1.914999,1656.569946,1656.569946,1640.050049,1648.359985,3587140000.0,1648.359985
257,FB,2013-05-30,0.0118539096738,0.0120254195921,0.0119153959995,0.0120618445467,60733200,0.0120618445467,1.229999,26.3104,0.48,1649.140015,1661.910034,1648.609985,1654.410034,3498620000.0,1654.410034
258,FB,2013-05-31,0.0120995356614,0.0121079184318,0.0120846912206,0.0119635815346,35925000,0.0119635815346,-0.199999,26.2802,0.501999,1652.130005,1658.98999,1630.73999,1630.73999,4099600000.0,1630.73999
259,FB,2013-06-03,0.0119226854416,0.0118021869523,0.011805851535,0.0117179227762,35733800,0.0117179227762,-0.5,26.2424,0.761999,1631.709961,1640.420044,1622.719971,1640.420044,3952070000.0,1640.420044
260,FB,2013-06-04,0.0117360091997,0.0116129249082,0.0116116604559,0.0115557879957,34760800,0.0115557879957,-0.33,26.1982,0.867999,1640.72998,1646.530029,1623.619995,1631.380005,3653840000.0,1631.380005
261,FB,2013-06-05,0.0114707336242,0.0115061612186,0.0113477595798,0.0112511711352,53819700,0.0112511711352,-0.62,26.1536,1.211999,1629.050049,1629.310059,1607.089966,1608.900024,3632350000.0,1608.900024
262,FB,2013-06-06,0.0112938829131,0.0112052835826,0.0112880078274,0.0112855628701,31260700,0.0112855628701,0.069999,26.1088,0.923,1609.290039,1622.560059,1598.22998,1622.560059,3547380000.0,1622.560059
263,FB,2013-06-07,0.0113135334834,0.0113557226432,0.0113826144783,0.0114427854581,38699200,0.0114427854581,0.320002,26.0528,0.425998,1625.27002,1644.400024,1625.27002,1643.380005,3371990000.0,1643.380005
264,FB,2013-06-10,0.0118195220355,0.0119380673941,0.0119452716268,0.0119537551843,58393000,0.0119537551843,1.039999,26.0278,0.612001,1644.670044,1648.689941,1639.26001,1642.810059,2978730000.0,1642.810059
265,FB,2013-06-11,0.0118047854587,0.011816745571,0.011950250898,0.0118063604206,29885900,0.0118063604206,-0.299999,25.9978,0.319002,1638.640015,1640.130005,1622.920044,1626.130005,3435710000.0,1626.130005
266,FB,2013-06-12,0.0118686477243,0.0117730697147,0.0117411215073,0.0116786173749,26445800,0.0116786173749,-0.260001,25.9648,0.014001,1629.939941,1637.709961,1610.920044,1612.52002,3202550000.0,1612.52002
267,FB,2013-06-13,0.0116524963639,0.011564396179,0.0115867640998,0.0116589646742,31189300,0.0116589646742,-0.04,25.9144,0.056001,1612.150024,1639.25,1608.069946,1636.359985,3378620000.0,1636.359985
268,FB,2013-06-14,0.0115738960478,0.0115935129312,0.0115817848286,0.0116098324312,30677100,0.0116098324312,-0.100001,25.8456,0.028,1635.52002,1640.800049,1623.959961,1626.72998,2939400000.0,1626.72998
269,FB,2013-06-17,0.0117458347304,0.0117682168418,0.0118257691178,0.0118014467541,33664500,0.0118014467541,0.390001,25.7782,0.401001,1630.640015,1646.5,1630.339966,1639.040039,3137080000.0,1639.040039
270,FB,2013-06-18,0.011834260086,0.0119817437358,0.0119900850677,0.011894796591,36709100,0.011894796591,0.189999,25.7254,0.522,1639.77002,1654.189941,1639.77002,1651.810059,3120980000.0,1651.810059
271,FB,2013-06-19,0.0118882982945,0.012224387382,0.0120000436101,0.0119439283426,31790600,0.0119439283426,0.1,25.6798,0.481,1651.829956,1652.449951,1628.910034,1628.930054,3545060000.0,1628.930054
272,FB,2013-06-20,0.0119275984526,0.012010860488,0.0117759764057,0.0117424886521,42765600,0.0117424886521,-0.409999,25.6064,0.021999,1624.619995,1624.619995,1584.319946,1588.189941,4858850000.0,1588.189941
273,FB,2013-06-21,0.0120798860737,0.0119865966087,0.0119751467561,0.012052019179,45833900,0.012052019179,0.630001,25.5366,0.484002,1588.619995,1599.189941,1577.699951,1592.430054,5797280000.0,1592.430054
274,FB,2013-06-24,0.0117654853007,0.0117002771061,0.0116415355852,0.0117621418441,40626000,0.0117621418441,-0.59,25.4674,0.066998,1588.77002,1588.77002,1560.329956,1573.089966,4733660000.0,1573.089966
275,FB,2013-06-25,0.0118588221935,0.0118555685544,0.0119701684807,0.011914449783,24713200,0.011914449783,0.309999,25.422,0.221001,1577.52002,1593.790039,1577.089966,1588.030029,3761170000.0,1588.030029
276,FB,2013-06-26,0.0120405859156,0.0119623317588,0.0119452716268,0.0118702312064,29890300,0.0118702312064,-0.09,25.3668,0.092001,1592.27002,1606.829956,1592.27002,1603.26001,3558340000.0,1603.26001
277,FB,2013-06-27,0.0119079478823,0.0120545363443,0.0120548150954,0.0121158899648,34694100,0.0121158899648,0.5,25.3274,0.499001,1606.439941,1620.069946,1606.439941,1613.199951,3364540000.0,1613.199951
278,FB,2013-06-28,0.0121240987514,0.0121224765653,0.0121593802887,0.0122239793272,96778900,0.0122239793272,0.219999,25.3112,0.594,1611.119995,1615.939941,1601.060059,1606.280029,4977190000.0,1606.280029
279,FB,2013-07-01,0.012266561333,0.0121612990634,0.0122589662108,0.0121895871011,20582200,0.0121895871011,-0.07,25.2928,0.445,1609.780029,1626.609985,1609.780029,1614.959961,3104690000.0,1614.959961
280,FB,2013-07-02,0.0121339242822,0.0120205662339,0.0120996285363,0.0119930605856,18394100,0.0119930605856,-0.399999,25.2616,0.025001,1614.290039,1624.26001,1606.77002,1614.079956,3317130000.0,1614.079956
281,FB,2013-07-03,0.0118981223515,0.011991448511,0.0120249399661,0.0120471055125,10404400,0.0120471055125,0.11,25.2324,0.114001,1611.47998,1618.969971,1604.569946,1615.410034,1966050000.0,1615.410034
282,FB,2013-07-05,0.0121093611922,0.0119671846317,0.0120498368201,0.0119734083763,20229500,0.0119734083763,-0.149999,25.1976,0.082998,1618.650024,1632.069946,1614.709961,1631.890015,2634140000.0,1631.890015
283,FB,2013-07-08,0.0120209353454,0.0121515942881,0.0121593802887,0.0121404553494,27064600,0.0121404553494,0.339998,25.169,0.239,1634.199951,1644.680054,1634.199951,1640.459961,3514590000.0,1640.459961
284,FB,2013-07-09,0.0123156870218,0.0123699730844,0.0124631163303,0.0125187703286,30387900,0.0125187703286,0.770001,25.1416,0.855001,1642.890015,1654.180054,1642.890015,1652.319946,3155360000.0,1652.319946
285,FB,2013-07-10,0.0125662255293,0.0125349707639,0.0126822032676,0.0126759914427,26721800,0.0126759914427,0.319999,25.118,1.02,1651.560059,1657.920044,1647.660034,1652.619995,3011010000.0,1652.619995
286,FB,2013-07-11,0.0127529007886,0.0126174696036,0.012672245721,0.0126809046179,26777400,0.0126809046179,0.01,25.0788,0.865,1657.410034,1676.630005,1657.410034,1675.02002,3446340000.0,1675.02002
287,FB,2013-07-12,0.0126448258453,0.0125834994931,0.0127220374372,0.0127300368609,16537900,0.0127300368609,0.100001,25.0484,0.840001,1675.26001,1680.189941,1672.329956,1680.189941,3039070000.0,1680.189941
288,FB,2013-07-15,0.0127381637206,0.0128261431393,0.0127718306472,0.0129118248334,24234000,0.0129118248334,0.370001,24.9946,1.070002,1679.589966,1684.51001,1677.890015,1682.5,2623200000.0,1682.5
289,FB,2013-07-16,0.012964139138,0.0129814350729,0.0129510844107,0.0129314770428,30817600,0.0129314770428,0.039999,24.9548,0.959001,1682.699951,1683.72998,1671.839966,1676.26001,3081710000.0,1676.26001
290,FB,2013-07-17,0.012954315081,0.012995994177,0.0130954827778,0.0130936118233,21518500,0.0130936118233,0.33,24.9364,1.065001,1677.910034,1684.75,1677.910034,1680.910034,3153440000.0,1680.910034
291,FB,2013-07-18,0.0131409903404,0.0129911408188,0.0130058568919,0.0128626925904,24806900,0.0128626925904,-0.47,24.9222,0.429001,1681.050049,1693.119995,1681.050049,1689.369995,3452370000.0,1689.369995
292,FB,2013-07-19,0.0126841260033,0.012670851691,0.0127469342912,0.0127152968441,46539700,0.0127152968441,-0.300001,24.8974,0.022,1686.150024,1692.089966,1684.079956,1692.089966,3302580000.0,1692.089966
293,FB,2013-07-22,0.0127676388391,0.0126805564663,0.0128066850478,0.0127988208219,27526300,0.0127988208219,0.17,24.8776,0.014,1694.410034,1697.609985,1690.670044,1695.530029,2779130000.0,1695.530029
294,FB,2013-07-23,0.0128216765564,0.012763055306,0.0129311668279,0.0128381262233,28221600,0.0128381262233,0.08,24.8666,0.029,1696.630005,1698.780029,1691.130005,1692.390015,3096180000.0,1692.390015
295,FB,2013-07-24,0.012929751991,0.0128746723539,0.0129710009976,0.013024827371,82635600,0.013024827371,0.380001,24.8604,0.338001,1696.060059,1698.380005,1682.569946,1685.939941,3336120000.0,1685.939941
296,FB,2013-07-25,0.0164765917442,0.0169268212458,0.0163071132046,0.0168816703693,365457900,0.0168816703693,7.850001,25.0062,7.333002,1685.209961,1690.939941,1680.069946,1690.25,3322500000.0,1690.25
297,FB,2013-07-26,0.0165895792073,0.0168540276666,0.0167104346703,0.0167097077645,136028900,0.0167097077645,-0.350003,25.1544,6.172999,1687.310059,1691.849976,1676.030029,1691.650024,2762770000.0,1691.650024
298,FB,2013-07-29,0.0167369547999,0.0172907867151,0.0169345003808,0.017407379621,124718800,0.017407379621,1.420002,25.3404,6.678001,1690.319946,1690.920044,1681.859985,1685.329956,2840520000.0,1685.329956
299,FB,2013-07-30,0.0175131339035,0.0184215051359,0.0175867859049,0.0184882786494,173582800,0.0184882786494,2.200001,25.568,7.747002,1687.920044,1693.189941,1682.420044,1685.959961,3320530000.0,1685.959961
300,FB,2013-07-31,0.0186479244927,0.0185913566589,0.0180896932927,0.0180804841278,154828700,0.0180804841278,-0.830002,25.7888,5.902,1687.76001,1698.430054,1684.939941,1685.72998,3847390000.0,1685.72998
301,FB,2013-08-01,0.018323698189,0.018581650913,0.0183834683022,0.0184194946883,106066500,0.0184194946883,0.690003,26.0254,5.461003,1689.420044,1707.849976,1689.420044,1706.869995,3775170000.0,1706.869995
302,FB,2013-08-02,0.0185005493914,0.0186787088568,0.0186722670281,0.0186946310238,73058500,0.0186946310238,0.559997,26.2832,4.804,1706.099976,1709.670044,1700.680054,1709.670044,3136630000.0,1709.670044
303,FB,2013-08-05,0.0188788134124,0.0190814963389,0.0190457123687,0.019254732993,79994800,0.019254732993,1.14,26.5658,4.63,1708.01001,1709.23999,1703.550049,1707.140015,2529300000.0,1707.140015
304,FB,2013-08-06,0.0192128652469,0.0190475262285,0.0188913544633,0.0189402897822,63950800,0.0189402897822,-0.64,26.8506,2.748,1705.790039,1705.790039,1693.290039,1697.369995,3141210000.0,1697.369995
305,FB,2013-08-07,0.0189672392592,0.0188970866825,0.0187718529502,0.0190975113876,68854800,0.0190975113876,0.32,27.146,1.832,1695.300049,1695.300049,1684.910034,1690.910034,3010230000.0,1690.910034
306,FB,2013-08-08,0.0192226902864,0.0190184085056,0.0191353392504,0.0189353775897,41301000,0.0189353775897,-0.329998,27.4504,1.084002,1693.349976,1700.180054,1688.380005,1697.47998,3271660000.0,1697.47998
307,FB,2013-08-09,0.0189574137285,0.0188000306799,0.0189262088638,0.0189157243977,43532300,0.0189157243977,-0.040001,27.7294,0.595001,1696.099976,1699.420044,1686.02002,1691.420044,2957670000.0,1691.420044
308,FB,2013-08-12,0.0187658259493,0.0186835607591,0.0189710223047,0.0187781559843,31161000,0.0187781559843,-0.279999,28.0068,0.036002,1688.369995,1691.48999,1683.349976,1689.469971,2789160000.0,1689.469971
309,FB,2013-08-13,0.0187854765196,0.0185962090465,0.01830878023,0.0181885744728,65379200,0.0181885744728,-1.200001,28.2702,1.102999,1690.650024,1696.810059,1682.619995,1694.160034,3035560000.0,1694.160034
310,FB,2013-08-14,0.0180928112344,0.018222537346,0.0182340906639,0.0180067879742,48423900,0.0180067879742,-0.369998,28.5328,1.457997,1693.880005,1695.52002,1684.829956,1685.390015,2871430000.0,1685.390015
311,FB,2013-08-15,0.0178619223147,0.0179895999309,0.0179353348894,0.0179625689064,56521100,0.0179625689064,-0.090001,28.806,1.454998,1679.609985,1679.609985,1658.589966,1661.319946,3426690000.0,1661.319946
312,FB,2013-08-16,0.0181615860197,0.0181934215643,0.0183735117515,0.0182180545064,45840800,0.0182180545064,0.520001,29.0882,0.837997,1661.219971,1663.599976,1652.609985,1655.829956,3211450000.0,1655.829956
313,FB,2013-08-19,0.0183875614371,0.0185767970695,0.0184930127667,0.0185767158024,57609600,0.0185767158024,0.729999,29.3786,0.030002,1655.25,1659.180054,1645.839966,1646.060059,2904530000.0,1646.060059
314,FB,2013-08-20,0.0188395122719,0.0187223847131,0.0187668726831,0.0188715058212,57995200,0.0188715058212,0.599999,29.6602,0.644001,1646.810059,1658.920044,1646.079956,1652.349976,2994090000.0,1652.349976
315,FB,2013-08-21,0.0188542513049,0.0188534103409,0.0189959206525,0.0188272872446,46116900,0.0188272872446,-0.09,29.946,0.609001,1650.660034,1656.98999,1639.430054,1642.800049,2932180000.0,1642.800049
316,FB,2013-08-22,0.0188493378026,0.0188048825822,0.0190905258095,0.0189402897822,21931200,0.0189402897822,0.229999,30.2416,0.838,1645.030029,1659.550049,1645.030029,1656.959961,2537460000.0,1656.959961
317,FB,2013-08-23,0.0191588270384,0.0197172231773,0.0193843028108,0.0199229248158,86442300,0.0199229248158,2.0,30.578,2.633,1659.920044,1664.849976,1654.810059,1663.5,2582670000.0,1663.5
318,FB,2013-08-26,0.020092206774,0.0203529485599,0.0202257991469,0.0203110661455,94162400,0.0203110661455,0.790001,30.9322,3.111001,1664.290039,1669.51001,1656.02002,1656.780029,2430670000.0,1656.780029
319,FB,2013-08-27,0.0199841303569,0.019993836934,0.0196282861041,0.0194758258755,72695100,0.0194758258755,-1.700001,31.2446,1.149,1652.540039,1652.540039,1629.050049,1630.47998,3219190000.0,1630.47998
320,FB,2013-08-28,0.0196304284434,0.0198239849258,0.0198573340734,0.0199229248158,57918200,0.0199229248158,0.91,31.5714,1.669,1630.25,1641.180054,1627.469971,1634.959961,2784010000.0,1634.959961
321,FB,2013-08-29,0.0200872927805,0.0202753025931,0.0203154260287,0.0202815866031,58303400,0.0202815866031,0.73,31.9108,1.927,1633.5,1646.410034,1630.880005,1638.170044,2527550000.0,1638.170044
322,FB,2013-08-30,0.0206424080039,0.0205082400082,0.0204448880759,0.0202865007609,67735100,0.0202865007609,0.010002,32.2586,1.516002,1638.890015,1640.079956,1628.050049,1632.969971,2734300000.0,1632.969971
323,FB,2013-09-03,0.0205539826483,0.0204597122495,0.0206689537865,0.0205714639381,48774900,0.0205714639381,0.579998,32.6054,1.69,1635.949951,1651.349976,1633.410034,1639.77002,3731610000.0,1639.77002
324,FB,2013-09-04,0.0206374945016,0.0204645641518,0.0206340993859,0.0205272453615,42581900,0.0205272453615,-0.09,32.9622,1.263,1640.719971,1655.719971,1637.410034,1653.079956,3312150000.0,1653.079956
325,FB,2013-09-05,0.0205294205408,0.0207557374979,0.0207984158337,0.0209596052677,50035400,0.0209596052677,0.880001,33.3304,1.709001,1653.280029,1659.170044,1653.069946,1655.079956,2957110000.0,1655.079956
326,FB,2013-09-06,0.0211680476175,0.0216486666013,0.0211121109156,0.0215934053557,117535700,0.0215934053557,1.290001,33.7262,2.459002,1657.439941,1664.829956,1640.619995,1655.170044,3123880000.0,1655.170044
327,FB,2013-09-09,0.0217919381174,0.0217360183139,0.0217594156747,0.0216376239322,75794700,0.0216376239322,0.09,34.1138,2.200002,1656.849976,1672.400024,1656.849976,1671.709961,3102780000.0,1671.709961
328,FB,2013-09-10,0.0217329883716,0.021478814593,0.02152538943,0.0214214427508,54540300,0.0214214427508,-0.440003,34.4882,1.533999,1675.109985,1684.089966,1675.109985,1683.98999,3691800000.0,1683.98999
329,FB,2013-09-11,0.0213154227189,0.0218816040163,0.0214656386734,0.022128941449,72328300,0.022128941449,1.440003,34.8928,2.434002,1681.040039,1689.130005,1678.699951,1689.130005,3135460000.0,1689.130005
330,FB,2013-09-12,0.0223667019461,0.0221388057961,0.0222324469373,0.0219864588778,68072300,0.0219864588778,-0.290001,35.2996,1.724001,1689.209961,1689.969971,1681.959961,1683.420044,3106290000.0,1683.420044
331,FB,2013-09-13,0.0221259894607,0.021876752114,0.0218739384145,0.0217702796617,52765300,0.0217702796617,-0.439999,35.6954,0.981002,1685.040039,1688.72998,1682.219971,1687.98999,2736500000.0,1687.98999
332,FB,2013-09-16,0.0220326501116,0.0218088104372,0.0211270477334,0.0208859066575,70424200,0.0208859066575,-1.800003,36.0582,0.941001,1691.699951,1704.949951,1691.699951,1697.599976,3079800000.0,1697.599976
333,FB,2013-09-17,0.020878208952,0.0220514540834,0.0211270477334,0.0221436804832,91934600,0.0221436804832,2.560002,36.4654,1.299001,1697.72998,1705.52002,1697.72998,1704.76001,2774240000.0,1704.76001
334,FB,2013-09-18,0.0220277385743,0.0220660136728,0.0221079651571,0.0222222912859,79317000,0.0222222912859,0.16,36.8604,1.114001,1705.73999,1729.439941,1700.349976,1725.52002,3989760000.0,1725.52002
335,FB,2013-09-19,0.0223568764153,0.0223474793318,0.0225212436715,0.0225907794235,63972400,0.0225907794235,0.75,37.264,1.532001,1727.339966,1729.859985,1720.199951,1722.339966,3740130000.0,1722.339966
336,FB,2013-09-20,0.0227547914979,0.0230996741498,0.0227751874989,0.0233326698565,115508400,0.0233326698565,1.510002,37.6976,2.688003,1722.439941,1725.22998,1708.890015,1709.910034,5074030000.0,1709.910034
337,FB,2013-09-23,0.0232263929029,0.0230754102705,0.0230490469174,0.0231852731275,75177000,0.0231852731275,-0.300003,38.1232,2.073,1711.439941,1711.439941,1697.099976,1701.839966,3126950000.0,1701.839966
338,FB,2013-09-24,0.0238306323414,0.0240993669428,0.0239801701353,0.0238043341814,136716100,0.0238043341814,1.260002,38.5666,2.848002,1702.599976,1707.630005,1694.900024,1697.420044,3268930000.0,1697.420044
339,FB,2013-09-25,0.0241843347461,0.024041132953,0.0241295477736,0.0243005638907,87879700,0.0243005638907,1.009998,39.0294,3.416,1698.02002,1701.709961,1691.880005,1692.77002,3148730000.0,1692.77002
340,FB,2013-09-26,0.0245675103044,0.0245555360271,0.0246473924771,0.0247574891814,98220100,0.0247574891814,0.93,39.5042,3.782,1694.050049,1703.849976,1693.109985,1698.670044,2813930000.0,1698.670044
341,FB,2013-09-27,0.0247050623312,0.0248855318713,0.0248266467385,0.0251751105446,81410500,0.0251751105446,0.850003,40.0054,3.939003,1695.52002,1695.52002,1687.109985,1691.75,2951700000.0,1691.75
342,FB,2013-09-30,0.0246313735524,0.0250408233196,0.0247967701154,0.02467887887,100095000,0.02467887887,-1.010002,40.4924,2.157001,1687.26001,1687.26001,1674.98999,1681.550049,3308630000.0,1681.550049
343,FB,2013-10-01,0.0245478616991,0.0247642100482,0.024622496619,0.0247722282156,98114000,0.0247722282156,0.189998,40.9798,1.811999,1682.410034,1696.550049,1682.069946,1695.0,3238690000.0,1695.0
344,FB,2013-10-02,0.0246264620152,0.0247981796734,0.0248714601794,0.0247034442545,62834000,0.0247034442545,-0.139999,41.4628,1.167,1691.900024,1693.869995,1680.339966,1693.869995,3148600000.0,1693.869995
345,FB,2013-10-03,0.0247934876868,0.0246137719581,0.0244283050419,0.0241629954773,82045000,0.0241629954773,-1.099999,41.9162,0.252999,1692.349976,1692.349976,1670.359985,1678.660034,3279650000.0,1678.660034
346,FB,2013-10-04,0.0244496108128,0.0248272978815,0.0246822473756,0.02507684655,74447000,0.02507684655,1.860001,42.2498,1.252002,1678.790039,1691.939941,1677.329956,1690.5,2880270000.0,1690.5
347,FB,2013-10-07,0.0249212127091,0.0248903857148,0.0250955278816,0.0248213609499,57204000,0.0248213609499,-0.520001,42.58,0.399001,1687.150024,1687.150024,1674.699951,1676.119995,2678490000.0,1676.119995
348,FB,2013-10-08,0.0248573489698,0.0245555360271,0.0234424098407,0.0231607072517,136081000,0.0231607072517,-3.380001,42.8142,2.85,1676.219971,1676.790039,1655.030029,1655.449951,3569230000.0,1655.449951
349,FB,2013-10-09,0.023275519083,0.0232161440706,0.0225361804893,0.0229789202618,147297000,0.0229789202618,-0.369999,42.997,2.950999,1656.98999,1662.469971,1646.469971,1656.400024,3577840000.0,1656.400024
350,FB,2013-10-10,0.0235162315684,0.0241090726887,0.0238158551813,0.0240991237088,99774000,0.0240991237088,2.279999,43.242,0.537,1660.880005,1692.560059,1660.880005,1692.560059,3362300000.0,1692.560059
351,FB,2013-10-11,0.0241597721473,0.0242012767889,0.0242938647193,0.0241286037425,58428000,0.0241286037425,0.060002,43.4744,0.263998,1691.089966,1703.439941,1688.52002,1703.199951,2944670000.0,1703.199951
352,FB,2013-10-14,0.02373238342,0.0240848088093,0.0238556883551,0.0243251292753,68781000,0.0243251292753,0.399997,43.7036,0.207999,1699.859985,1711.030029,1692.130005,1710.140015,2580580000.0,1710.140015
353,FB,2013-10-15,0.0245576872299,0.0247496519147,0.0244880557985,0.0243202170827,81167000,0.0243202170827,-0.009998,43.9098,0.290001,1709.170044,1711.569946,1695.930054,1698.060059,3327740000.0,1698.060059
354,FB,2013-10-16,0.0245822493374,0.0248661218355,0.0248465643213,0.025125977319,64678000,0.025125977319,1.639999,44.1616,1.844,1700.48999,1721.76001,1700.48999,1721.540039,3486180000.0,1721.540039
355,FB,2013-10-17,0.0251128004882,0.0253417028968,0.0253693873001,0.025651687062,71522000,0.025651687062,1.07,44.4284,2.611,1720.170044,1733.449951,1714.119995,1733.150024,3453590000.0,1733.150024
356,FB,2013-10-18,0.026616032024,0.0266083032153,0.0266888926763,0.0266392362534,88260000,0.0266392362534,2.010002,44.742,4.303002,1736.719971,1745.310059,1735.73999,1744.5,3664890000.0,1744.5
357,FB,2013-10-21,0.0268616580117,0.0265985969842,0.0266440792355,0.0264574472983,58235000,0.0264574472983,-0.370003,45.049,3.599999,1745.199951,1747.790039,1740.670044,1744.660034,3052710000.0,1744.660034
358,FB,2013-10-22,0.0266897208029,0.0265743311637,0.0259917962011,0.0258826067862,83204000,0.0258826067862,-1.169998,45.3382,1.876001,1746.47998,1759.329956,1746.47998,1754.670044,3850840000.0,1754.670044
359,FB,2013-10-23,0.025422289724,0.0253562610303,0.0254590141819,0.0254993801057,57207000,0.0254993801057,-0.779998,45.6358,0.583003,1752.27002,1752.27002,1740.5,1746.380005,3713380000.0,1746.380005
360,FB,2013-10-24,0.0257317789597,0.0256425805328,0.0256880601595,0.0257696042487,46775000,0.0257696042487,0.549999,45.9518,0.793002,1747.47998,1753.939941,1745.5,1752.069946,3671700000.0,1752.069946
361,FB,2013-10-25,0.0261247800487,0.0258366964204,0.0258324595224,0.0255239454903,45085000,0.0255239454903,-0.5,46.2596,0.009002,1756.01001,1759.819946,1752.449951,1759.77002,3175720000.0,1759.77002
